Dates,AACCHIA CI EQUITY,BCHDECH CI EQUITY,CCHIACB CI EQUITY,CELFFIB CI EQUITY,CFICOMDP CI EQUITY,CFIETFCC CI EQUITY,CFIMPIO CI EQUITY,CFIQAC CI EQUITY,DCORPCH CI EQUITY,ECH US EQUITY,FALCFIW CI EQUITY,FALCTNV CI EQUITY,IMTDECI CI EQUITY,IMTSCLI CI EQUITY,MBIARANV CI EQUITY,MBIRFANV CI EQUITY,MODUECH CI EQUITY,MRCLP CI EQUITY,TCHIEQB CI EQUITY,TOESCA CI EQUITY
2014-01-23,,,740.42,59507.6148,28487.9888,,7542.49,,25616.2914,47.8823,,,,1093.1317,48444.0441,,,8329.0,,
2014-01-24,,,726.59,59260.7565,28515.0517,,7451.7055,,25615.1065,46.0285,,,,1093.0122,47422.9829,,,8329.0,,
2014-01-27,,,717.07,58868.4192,28529.9213,,7380.2624,,25638.4403,45.5516,,,,1094.9693,46647.4596,,,8340.0,,
2014-01-28,,,708.1,58591.8057,28526.9563,,7296.9488,,25645.4789,45.4106,,,,1095.4908,46072.7176,,,8340.0,,
2014-01-29,,,701.28,58235.0647,28519.6819,,7131.5299,,25650.2895,43.958,,,,1095.9243,45196.4493,,,8340.0,,
2014-01-30,,,698.59,57836.4324,28521.4711,,7144.0342,,25656.2647,44.2724,,,,1097.7629,45211.1488,,,8340.0,,
2014-01-31,,,697.12,57667.783,28503.4393,,7126.2309,,25660.812,44.0447,,,,1098.1941,45135.1364,,,8340.0,,
2014-02-03,,,697.74,57844.3231,28514.3204,,7135.7215,,25681.3303,43.1016,,,,1099.7145,45220.021,,,8340.0,,
2014-02-04,,,698.83,57719.5986,28520.4425,,7099.6318,,25697.4027,43.9038,,,,1099.7827,45130.4878,,,8340.0,,
2014-02-05,,,697.33,57516.2417,28587.1474,,7082.9781,,25693.7771,43.7629,,,,1099.5204,45118.247,,,8340.0,,
2014-02-06,,,704.46,57342.5836,28593.3003,,7073.549,,25707.5809,44.8469,,,,1100.2176,45674.6888,,,8340.0,,
2014-02-07,,,713.86,57575.7826,28585.7165,,7112.4762,,25722.7519,45.0312,,,,1100.2405,46388.0583,,,8340.0,,
2014-02-10,,,715.22,57433.1431,28595.6573,,7111.8542,,25744.2324,44.8578,,,,1100.4219,46485.0544,,,8340.0,,
2014-02-11,,,722.33,57210.8385,28587.3445,,7115.3742,,25730.4893,45.9635,,,,1100.5131,47036.3724,,,8340.0,,
2014-02-12,,,730.04,57210.7416,28577.7432,,7180.9448,,25730.9552,46.6898,,,,1100.7548,47392.7019,,,8416.0,,
2014-02-13,,,728.9,57042.8084,28598.0904,,7164.7685,,25739.6851,47.1885,,,,1100.9489,47281.3329,,,8416.0,,
2014-02-14,,,736.81,57147.2072,28606.1686,,7194.922,,25762.2999,48.0449,,,,1101.8597,48154.9141,,,8416.0,,
2014-02-17,,,740.8,57195.5487,28617.0859,,7192.9179,,25776.0227,48.0449,,,,1102.3227,48239.6889,,,8416.0,,
2014-02-18,,,738.88,57161.0594,28629.9891,,7192.226,,25792.8647,47.6004,,,,1102.4006,48166.5001,,,8416.0,,
2014-02-19,,,736.09,57125.4944,28659.022,,7170.1099,,25805.6558,46.5814,,,,1102.3281,48019.6972,,,8416.0,,
2014-02-20,,,736.25,57310.4032,28672.1762,,7190.1446,,25811.5703,46.8307,,,,1102.6344,48244.2141,,,8416.0,,
2014-02-21,,,734.39,57764.783,28668.3479,,7197.0416,,25811.2158,46.8741,,,,1101.9194,48213.952,,,8416.0,,
2014-02-24,,,736.28,57949.7718,28669.7131,,7211.9061,,25804.6127,47.1126,,,,1102.6039,48388.3311,,,8416.0,,
2014-02-25,,,738.1,57916.4779,28670.7659,,7207.2241,,25802.5264,46.5814,,,,1101.9426,48382.8706,,,8416.0,,
2014-02-26,,,746.35,58514.4592,28684.369,,7253.0963,,25825.8298,46.9066,,,,1102.3309,48682.3168,,,8440.0,,
2014-02-27,,,747.97,59233.5482,28697.8255,,7301.4103,,25850.6321,47.3836,,,,1102.5681,48888.4945,,,8440.0,,
2014-02-28,,,755.21,59574.6919,28690.3641,,7360.7654,,25877.0346,47.4703,,,,1102.7703,49131.9052,,,8440.0,,
2014-03-03,,,744.45,59393.8802,28716.4252,,7338.9029,,25890.4232,46.5597,,,,1103.9088,48521.7523,,,8440.0,,
2014-03-04,,,748.06,59193.4953,28715.4516,,7357.1132,,25900.2772,47.3836,,,,1104.9401,48970.6055,,,8440.0,,
2014-03-05,,,750.0,59424.8022,28745.226,,7390.7599,,25916.7446,47.5245,,,,1105.2237,49072.7453,,,8255.0,,
2014-03-06,,,753.57,59719.1186,28755.9757,,7434.3168,,25925.3023,48.24,,,,1105.8311,49223.7812,,,8336.27,,
2014-03-07,,,750.73,59759.144,28799.1762,,7425.7407,,25994.6961,47.0096,,,,1106.9336,49119.0409,,,8336.27,,
2014-03-10,,,739.64,59544.2428,28826.5883,,7414.8635,,26031.5806,45.9635,,,,1108.0619,48533.1389,,,8336.27,,
2014-03-11,,,740.57,59314.6061,28833.0195,,7381.6835,,26063.3911,45.3239,,,,1109.0763,48667.6683,,,8350.0,,
2014-03-12,,,732.98,59178.9308,28868.4989,,7321.482,,26090.5329,45.2805,,,,1109.9671,48457.2179,,,8500.0,,
2014-03-13,,,734.27,59508.7894,28920.257,,7305.1625,,26110.8082,45.2263,,,,1110.6527,48424.4824,,,8419.95,,
2014-03-14,,,733.67,58863.9353,28922.4496,,7318.8765,,26141.606,45.3456,,,,1111.2836,48204.2824,,,8419.95,,
2014-03-17,,,732.47,59469.4084,28924.0305,,7302.5159,,26163.1877,45.7142,,,,1111.8243,48151.1446,,,8419.95,,
2014-03-18,,,742.04,59539.4034,28953.7184,,7341.3571,,26190.1472,46.5489,,,,1112.7402,48542.5513,,,8419.95,,
2014-03-19,,,744.25,59851.3374,28967.0972,,7326.8934,,26209.2882,46.0394,,,,1113.5518,48401.0759,,,8419.95,,
2014-03-20,,,743.82,60303.7056,28980.8117,,7346.3309,,26217.9979,46.5055,,,,1114.0891,48460.0568,,,8419.95,,
2014-03-21,,,745.52,60798.1553,28966.6368,,7379.3315,,26229.6951,46.744,,,,1114.3755,48757.8925,,,8419.95,,
2014-03-24,,,739.03,60723.5699,28937.3415,,7380.8836,,26231.5586,47.0909,,,,1114.2478,48777.5696,,,8419.95,,
2014-03-25,,,745.83,60770.8079,28921.2818,,7382.6203,,26238.7491,47.9581,,,,1114.1281,49521.7492,,,8419.95,,
2014-03-26,,,750.71,60650.079,28920.551,,7392.7745,,26223.5477,48.4026,,,,1114.3141,49853.7448,,,8419.95,,
2014-03-27,,,756.86,60575.1887,28900.3865,,7411.6998,,26218.4941,49.053,,,,1114.4262,50017.5084,,,8419.95,,
2014-03-28,,,761.58,60867.0695,28905.5917,,7461.7754,,26219.9018,49.5408,,,,1115.8838,50402.4268,,,8419.95,,
2014-03-31,,,760.08,60967.2721,28908.7918,,7469.5763,,26236.5211,49.3782,,,,1116.6734,50485.0432,,,8419.95,,
2014-04-01,,,762.66,60876.3216,28968.9302,,7490.2736,,26260.1486,49.7793,,,,1118.2225,50777.8913,,,8419.95,,
2014-04-02,,,765.84,60968.9821,28982.7885,,7486.7319,,26247.4791,49.8227,,,,1118.546,50943.0408,,,8419.95,,
2014-04-03,,,764.95,61275.5266,28998.7115,,7478.8279,,26268.2506,49.0639,,,,1119.4242,50926.704,,,8419.95,,
2014-04-04,,,765.7,60947.8363,29027.1013,,7479.9785,,26312.7307,49.0097,,,,1120.1331,50935.2556,,,8419.95,,
2014-04-07,,,762.08,60781.307,29041.2641,,7504.1365,,26334.5656,49.3999,,,,1121.4953,50818.8209,,,8419.95,,
2014-04-08,,,767.56,60816.5318,29071.2911,,7522.5623,,26362.1328,50.5815,,,,1122.4118,51362.3945,,,8419.95,,
2014-04-09,,,770.79,60873.4817,29094.199,,7542.026,,26374.6504,50.82,,,,1122.4966,51910.2608,,,8419.95,,
2014-04-10,,,771.9,60900.3577,29114.5204,,7549.8093,,26376.1594,50.7983,,,,1123.6514,51922.7846,,,8419.95,,
2014-04-11,,,770.31,60868.8819,29117.3864,,7529.4969,,26395.6954,50.5165,,,,1122.9045,51935.1481,,,8419.95,,
2014-04-14,,,774.16,61021.5982,29129.5358,,7550.6406,,26411.8893,50.7767,,,,1123.3276,52337.0007,,,8419.95,,
2014-04-15,,,772.06,61076.4992,29121.3475,,7589.6149,,26430.534,49.9745,,,,1123.9444,52252.088,,,8419.95,,
2014-04-16,,,777.41,61164.5471,29127.6803,,7618.6092,,26440.9046,50.7767,,,,1124.6921,52578.1211,,,8419.95,,
2014-04-17,,,777.99,61325.2055,29139.8014,,7621.1719,,26458.9721,50.6466,,,,1124.8317,52728.5766,,,8419.95,,
2014-04-18,,,777.89,61323.5403,29146.8195,,7620.8135,,26458.9721,50.6466,,,,1125.1546,52726.1082,,,8419.95,,
2014-04-21,,,776.16,61355.8223,29169.6058,,7606.5203,,26492.5854,50.2455,,,,1126.1307,52532.7286,,,8419.95,,
2014-04-22,,,775.45,61304.73,29192.9021,,7601.9713,,26516.9117,49.7793,,,,1127.7482,52470.2905,,,8419.95,,
2014-04-23,,,774.26,61388.9033,29202.7574,,7582.9587,,26532.2751,49.3782,,,,1128.5659,52398.4946,,,8419.95,,
2014-04-24,,,775.94,61430.5642,29217.2249,,7583.9523,,26549.7451,49.7793,,,,1128.859,52350.0875,,,8419.95,,
2014-04-25,,,771.64,61743.3358,29209.1852,,7571.7796,,26549.259,49.2482,,,,1129.2507,52126.313,,,8419.95,,
2014-04-28,,,768.84,61669.8572,29236.5906,,7574.1188,,26578.6085,49.2048,,,,1130.5785,51907.8422,,,8500.0,,
2014-04-29,,,772.05,61493.3231,29260.6218,,7580.3527,,26591.5819,49.53,,,,1131.5448,52113.167,,,8500.0,,
2014-04-30,,,781.15,61437.702,29263.994,,7620.549,,26612.1104,49.8986,,,,1132.0816,52617.0374,,,8500.0,,
2014-05-01,,,781.05,61436.0338,29272.1003,,7621.3238,,26612.1104,50.3214,,,,1132.4153,52620.629,,,8500.0,,
2014-05-02,,,785.09,62050.2513,29301.6701,,7660.7146,,26628.76,50.4081,,,,1133.013,52926.1937,,,8500.0,,
2014-05-05,,,782.46,62060.3843,29323.773,,7680.9356,,26683.1246,49.9203,,,,1134.6638,52832.1103,,,8500.0,,
2014-05-06,,,779.23,62043.8311,29289.0089,,7649.193,,26694.6396,49.53,,,,1134.4284,52433.5921,,,8500.0,,
2014-05-07,,,777.47,61822.981,29254.6024,,7659.0941,,26708.3927,50.0178,,,,1134.6139,52605.3166,,,8500.0,,
2014-05-08,,,783.05,61661.1602,29312.7727,,7671.6902,,26945.4222,50.5707,,787.1659,,1135.986,52969.8465,,,8500.0,,
2014-05-09,,,780.8,61432.6509,29281.5659,,7446.8981,,26799.7441,50.4623,,787.4244,,1135.586,52942.2731,,,8561.62,,
2014-05-12,,,780.27,61469.0908,29301.21,,7700.637,,26821.2834,51.1669,,788.7119,,1136.699,53134.2284,,,8561.62,,
2014-05-13,,,784.7,61466.5638,29331.8498,,7686.4157,,26835.0755,51.8607,,791.7869,,1137.4929,53435.0573,,,8561.62,,
2014-05-14,,,791.01,61762.1813,29326.0702,,7715.0205,,26845.7992,51.5463,,795.4176,,1138.2022,53812.2003,,,8695.0,,
2014-05-15,,,789.71,61882.2598,29348.8268,,7715.1684,,26865.0551,51.1452,,792.6378,,1138.9368,53732.7326,,,8695.0,,
2014-05-16,,,791.31,62006.1461,29384.3416,,7823.6331,,26886.839,51.3837,,802.9275,,1141.866,53854.3412,,,8695.0,,
2014-05-19,,,788.5,62232.5118,29411.3182,,7806.5389,,26923.1184,51.2428,,796.1922,,1135.8402,53504.7612,,,8695.0,,
2014-05-20,,,780.64,62272.0451,29397.731,,7805.5484,,26934.4334,50.1913,,785.2982,,1135.2901,52875.5733,,,8695.0,,
2014-05-21,,,780.54,62270.4973,29403.62,,7810.2412,,26934.4334,50.6249,,785.2512,,1135.5513,52887.5624,,,8695.0,,
2014-05-22,,,787.6,62634.8657,29447.5935,,7853.186,,26973.6485,50.8851,,790.3242,,1137.4815,53112.9172,,,8695.0,,
2014-05-23,,,793.59,62660.5733,29477.5702,,7864.9943,,27002.6394,50.9609,,795.8558,,1138.4322,53439.7995,,,8695.0,,
2014-05-26,,,796.69,62802.8815,29482.0387,,7871.4351,,27024.5864,50.9609,,797.4307,,1139.3725,53525.6103,,,8695.0,,
2014-05-27,,,792.66,62752.7369,29512.7434,,7857.3184,,27051.457,50.5165,,794.6765,,1140.7062,53221.381,,,8695.0,,
2014-05-28,,,792.29,62676.0755,29517.0983,,7811.1058,,27052.0788,51.1344,,795.2607,,1140.8355,53098.9583,,,8695.0,,
2014-05-29,,,793.52,62639.1175,29530.3376,,7818.2252,,27044.6782,51.4379,,797.3744,,1141.685,53231.4287,,,8695.0,,
2014-05-30,,,786.91,62489.0845,29567.1129,,7816.623,,27071.9463,50.8092,,797.5406,,1143.7409,52877.5838,,,8650.0,,
2014-06-02,,,783.88,62483.0655,29577.0525,,7819.9636,,27081.7527,50.6574,,797.1457,,1145.1386,52820.2298,,,8650.0,,
2014-06-03,,,787.05,62151.7827,29586.437,,7791.8789,,27107.3185,51.026,,799.9019,,1144.7617,52973.6451,,,8650.0,,
2014-06-04,,,788.86,61890.3045,29590.4847,,7761.8581,,27114.6477,50.9067,,803.4639,,1145.3423,52930.3902,,,8770.63,,
2014-06-05,,,793.17,61763.0897,29602.907,,7779.8515,,27136.4419,51.0151,,808.7878,,1147.048,53124.7581,,,8770.63,,
2014-06-06,,,794.9,61668.2145,29607.8372,,7761.8553,,27156.3298,51.2645,,810.7794,,1147.6184,53260.1871,,,8770.63,,
2014-06-09,,,791.14,61636.3828,29625.8208,,7752.594,,27174.6376,50.9501,,809.1627,,1149.0367,52916.6441,,,8770.63,,
2014-06-10,,,788.76,61701.5682,29649.4038,,7731.8567,,27182.0484,50.9176,,805.7956,,1150.4637,52740.8031,,,8770.63,,
2014-06-11,,,785.65,61429.0569,29638.614,,7706.4735,,27177.5021,50.3647,,804.0652,,1149.9489,52652.4142,,,8770.63,,
2014-06-12,,,783.08,61234.5113,29633.7449,,7686.9129,,27184.1484,50.0937,,803.9221,,1152.1213,52591.282,,,8770.63,,
2014-06-13,,,779.52,61020.7588,29653.9796,,7656.9614,,27190.1728,49.6601,,799.8205,,1152.7,52204.9569,,,8770.63,,
2014-06-16,,,776.27,60972.4915,29651.4943,,7643.2602,,27195.341,49.4108,,797.8258,,1152.183,51911.7989,,,8770.63,,
2014-06-17,,,773.88,60662.6404,29674.0692,,7614.2733,,27227.4206,48.8579,,798.4442,,1153.5126,51619.8591,,,8650.0,,
2014-06-18,,,775.0,60627.9252,29663.6337,,7632.7324,,27204.8314,49.736,,801.1964,,1153.6357,51832.3515,,,8650.0,,
2014-06-19,,,783.22,60856.0112,29662.2805,,7667.9827,,27207.0128,50.0503,,807.3318,,1154.5835,52165.0473,,,8650.0,,
2014-06-20,,,781.49,60803.111,29675.9001,,7652.7818,,27212.5276,49.8661,,804.7234,,1155.182,52001.7832,,,8650.0,,
2014-06-23,,,780.48,60708.8474,29659.8346,,7658.7557,,27218.9598,50.0612,,804.6617,,1156.0906,52233.5738,,,8650.0,,
2014-06-24,,,782.44,60410.2586,29667.553,,7653.9278,,27219.3472,50.343,,805.8447,,1157.4482,52538.0321,,,8650.0,,
2014-06-25,,,782.85,60449.1117,29677.4871,,7649.0127,,27221.1922,50.4267,,806.211,,1157.5119,52571.0851,,,8650.0,,
2014-06-26,,,781.63,60547.8334,29712.5991,,7654.7173,,27229.1535,50.4047,,807.1098,,1159.687,52627.4528,,,8650.0,,
2014-06-27,,,780.85,60298.7486,29728.2612,,7627.29,,27234.3931,50.075,,806.9967,,1158.8494,52635.7537,,,8650.0,,
2014-06-30,,,781.83,60282.1038,29724.3705,,7614.5056,,27247.2881,49.8662,,803.5305,,1159.395,52447.5205,,,8770.0,,
2014-07-01,,,782.23,60396.3354,29766.5568,,7605.4491,,27267.0333,50.053,,805.394,,1161.1834,52490.265,,,8770.0,,
2014-07-02,,,784.25,60382.4793,29737.9608,,7610.9726,,27273.3228,50.2728,,809.451,,1161.0353,52780.4304,,,8770.0,,
2014-07-03,,,788.62,60375.0093,29735.2807,,7633.9928,,27277.2678,50.6465,,815.5034,,1161.4668,53002.5598,,,8770.0,,
2014-07-04,,,789.91,60444.9971,29728.7401,,7648.745,,27281.0598,50.6465,,816.1045,,1162.2771,52919.235,,,8770.0,,
2014-07-07,,,787.45,60212.5452,29767.8846,,7621.6233,,27300.1016,50.2838,,813.2113,,1164.0549,52848.6254,,,8864.0,,
2014-07-08,,,796.23,60676.4367,29806.4364,,7628.7669,,27303.3432,50.4157,,821.715,,1165.8439,53093.8786,,,8864.0,,
2014-07-09,,,808.99,61558.7571,29795.4783,,7716.4426,,27306.544,51.306,,833.7356,,1165.5373,53906.8115,,,8864.0,,
2014-07-10,,,808.98,61701.7338,29810.9668,,7751.3653,,27306.4115,51.2071,,837.3054,,1165.8157,53873.3028,,,8864.0,,
2014-07-11,,,811.77,62047.5682,29858.3716,,7816.0371,,27325.2189,51.295,,842.1733,,1167.3284,54070.2858,,,8864.0,,
2014-07-14,,,812.61,62151.7972,29886.7782,,7837.3694,,27348.0834,51.24,,840.814,,1168.6199,54182.3178,,,8864.0,,
2014-07-15,,,811.65,61897.2367,29887.7789,,7843.6097,,27355.9121,51.0202,,840.655,,1169.1252,54080.1721,,,8942.0,,
2014-07-16,,,811.55,61895.557,29889.8163,,7845.5657,,27355.9121,51.0422,,840.6055,,1169.2269,54122.1979,,,8942.0,,
2014-07-17,,,812.23,61696.011,29919.6645,,7808.2774,,27382.222,49.8881,,840.1153,,1170.281,53770.6238,,,8942.0,,
2014-07-18,,,812.53,61769.6213,29935.103,,7823.9074,,27393.5268,49.6793,,839.4493,,1170.7625,53677.3798,,,8942.0,,
2014-07-21,,,810.62,61753.8598,29900.5656,,7811.4995,,27387.4922,49.9761,,839.5169,,1169.4276,53600.3134,,,8942.0,,
2014-07-22,,,811.87,61746.2722,29896.1006,,7777.2013,,27399.3882,49.9321,,843.2123,,1170.3483,53577.1293,,,8942.0,,
2014-07-23,,,809.44,61941.5653,29921.574,,7780.3574,,27399.3882,49.6683,,841.7218,,1171.1136,53526.7747,,,8942.0,,
2014-07-24,,,811.11,62010.5398,29924.6847,,7781.9829,,27423.4963,50.009,,841.5687,,1171.7852,53755.7679,,,8942.0,,
2014-07-25,,,807.97,62084.9108,29932.3559,,7777.1313,,27429.6431,49.7672,,837.818,,1171.8059,53713.0001,,,8942.0,,
2014-07-28,,,807.35,62896.0712,29933.8049,,7772.1969,,27442.8032,49.7343,,835.3867,,1172.1667,53688.6221,,,8942.0,,
2014-07-29,,,807.36,63172.2354,29946.0302,,7781.977,,27462.9051,49.3276,,836.6224,,1174.1027,53642.0385,,,8942.0,,
2014-07-30,,,805.04,63283.2409,29958.7755,,7800.5869,,27474.8012,48.4153,,836.5497,,1174.2299,53597.8824,,,8942.0,,
2014-07-31,,,797.38,63253.6639,29966.2834,,7769.1087,,27493.7003,47.8108,,830.3945,,1174.9306,53086.0553,,,8942.0,,
2014-08-01,,,799.28,63203.8457,29979.3935,,7770.5322,,27495.7186,48.2065,,833.6716,,1175.0657,53073.4261,,,8995.46,,
2014-08-04,,,806.08,63182.9572,29992.2154,,7779.2379,,27511.9674,48.9209,,838.8917,,1175.8265,53647.9437,,,8995.46,,
2014-08-05,,,811.62,63190.2935,29987.4385,,7766.306,,27542.6198,48.1845,,842.6485,,1177.2577,53890.639,,,8995.46,,
2014-08-06,,,810.83,63065.7234,30026.1417,,7710.6948,,27561.2539,48.0746,,842.0463,,1178.846,53818.1871,,,8995.46,,
2014-08-07,,,808.09,62920.9257,30068.813,,7691.6887,,27580.3161,47.9757,,837.9586,,1181.6195,53494.5129,,,8995.46,,
2014-08-08,,,804.48,63288.7964,30092.7928,,7707.9485,,27607.411,47.7999,,834.8062,,1183.7904,53084.6855,,,8995.46,,
2014-08-11,,,810.25,63369.9547,30142.9059,,7748.9453,,27630.571,48.4153,,842.2071,,1184.6649,53483.6082,,,8995.46,,
2014-08-12,,,810.76,63133.1445,30137.9924,,7712.8509,,27666.1776,48.3824,,848.3045,,1185.8785,53675.6487,,,8995.46,,
2014-08-13,,,813.32,63202.0182,30175.3036,,7714.8583,,27712.0594,48.6462,,854.062,,1187.7231,53892.5951,,,8995.46,,
2014-08-14,,,817.4,63496.0572,30213.742,,7712.9148,,27754.0982,48.3824,,857.0624,,1188.8622,53999.3909,,,8995.46,,
2014-08-15,,,817.29,63494.3357,30215.8829,,7730.1944,,27754.0982,48.3934,,857.0122,,1189.0359,53890.3239,,,8995.46,,
2014-08-18,,,819.26,63566.5998,30237.6953,,7747.0744,,27804.2206,48.3714,,859.7754,,1192.3891,54075.2591,,,8995.46,,
2014-08-19,,,817.81,63467.0573,30253.6065,,7746.8789,,27815.5764,48.0636,,856.7354,,1194.0251,53903.4149,,,8995.46,,
2014-08-20,,,820.21,63891.6591,30275.5721,,7799.4726,,27838.4001,48.0417,,858.5819,,1195.8751,53940.0389,,,8995.46,,
2014-08-21,,,823.15,63895.9117,30289.3031,,7802.9977,,27867.3094,48.1186,,862.6563,,1198.455,54023.5494,,,8995.46,,
2014-08-22,,,820.76,63865.837,30282.005,,7787.1149,,27871.4175,47.6789,,859.5719,,1199.1371,53764.8899,,,8995.46,,
2014-08-25,,,822.04,63828.9399,30291.1042,,7803.8461,,27882.0087,47.602,,862.4762,,1200.0023,53686.78,,,8995.46,,
2014-08-26,,,823.25,63579.8412,30314.7646,,7810.7814,,27883.1504,47.591,,863.2548,,1199.4368,53777.9535,,,8995.46,,
2014-08-27,,,827.38,63618.548,30348.3538,,7844.5866,,27895.5867,47.602,,863.0297,,1199.1023,53912.6927,,,9300.0,,
2014-08-28,,,824.69,63702.1232,30376.8797,,7843.6012,,27903.7824,47.0635,,861.2497,,1199.0941,53922.2915,,,9300.0,,
2014-08-29,,,832.43,63920.5236,30365.1752,,7880.8174,,27911.3666,47.657,,867.6726,,1199.4009,54210.7514,,,9300.0,,
2014-09-01,,,835.33,64082.5176,30384.4976,,7920.0513,,27932.1311,47.657,,871.6728,,1199.849,54525.7852,,,9172.0,,
2014-09-02,,,843.46,64184.2423,30387.9652,,7977.5562,,27947.442,48.3604,,879.4961,,1201.4108,54924.2671,,,9262.0,,
2014-09-03,,,851.56,64119.08,30370.8113,,7996.4729,,27959.3992,48.9099,,888.3467,,1200.7811,55473.7367,,,9262.0,,
2014-09-04,,,851.65,64125.4429,30329.8573,,8054.4044,,27931.1117,48.5912,,893.0045,,1196.853,55511.0253,,,9262.0,,
2014-09-05,,,847.69,63895.3004,30272.7257,,8041.8384,,27906.9629,48.9429,,887.8959,,1193.5031,55253.7791,,,9262.0,,
2014-09-08,,,846.13,63960.9458,30276.2822,,8037.3947,,27929.5011,48.7121,,885.338,,1194.1072,54921.12,,,9262.0,,
2014-09-09,,,844.81,63850.4406,30261.0128,,8062.9651,,27925.1688,48.4593,,885.0662,,1194.2138,54882.9706,,,9262.0,,
2014-09-10,,,845.02,63785.6784,30268.3582,,8051.5563,,27918.2473,48.5472,,884.9391,,1193.9059,54900.3299,29594.3346,,9262.0,,
2014-09-11,,,840.47,63655.5143,30271.4761,,8013.8485,,27916.5857,47.9867,,882.2969,,1194.2866,54783.8895,29608.0328,,9262.0,,
2014-09-12,,,833.07,63489.5461,30243.1859,,7984.7665,,27911.5704,47.4371,,879.2165,,1192.2163,54531.8108,29585.9447,,9262.0,,
2014-09-15,,,826.08,63545.6288,30247.7827,,7979.0351,,27901.8864,47.0415,,873.7797,,1193.4872,54233.2608,29581.7188,,9262.0,,
2014-09-16,,,830.94,63558.4428,30267.4117,,7983.0129,,27904.6897,47.5141,,875.2895,,1194.384,54502.0964,29611.734,,9262.0,,
2014-09-17,,,837.0,63665.0862,30255.3566,,7999.6266,,27887.1259,47.3602,,880.0449,,1194.1969,54837.0825,29594.3095,,9262.0,,
2014-09-18,,,836.89,63663.3603,30257.9786,,7996.6058,,27887.1259,47.3382,,879.9904,,1194.3793,54844.9826,29603.9379,,9262.0,,
2014-09-19,,,836.79,63661.6343,30261.2542,,8001.3098,,27887.1259,46.9755,,879.9362,,1194.5766,54834.7368,29598.8779,,9262.0,,
2014-09-22,,,834.04,63571.138,30276.4202,,8009.2785,,27915.7091,46.9316,,877.7353,,1195.7361,54488.9128,29589.2117,,9262.0,,
2014-09-23,,,826.4,63490.2565,30286.8298,,8005.8554,,27894.4246,46.6128,,871.2566,,1194.6932,54128.364,29573.9787,,9262.0,,
2014-09-24,,,826.49,63496.7633,30287.382,,8025.3493,,27878.8079,47.1624,,871.7621,,1194.6489,53983.5887,29574.0324,,9262.0,,
2014-09-25,,,826.23,63266.8134,30296.3466,,8000.2453,,27868.9608,46.9645,,871.9473,,1194.6423,53904.374,29538.4702,,9262.0,,
2014-09-26,,,829.89,63702.5628,30273.8524,,8054.6118,,27838.4307,47.0305,,875.6719,,1193.0573,53905.3319,29506.7837,,9262.0,,
2014-09-29,,,822.51,63823.051,30257.5552,,8054.6177,,27825.24,46.5139,,870.7208,,1191.7283,53460.0793,29504.4733,,9262.0,,
2014-09-30,,,824.72,63926.3612,30248.8694,,8048.4607,,27807.0952,46.8656,,871.4491,,1191.5018,53581.7807,29484.5589,,9156.53,,
2014-10-01,,,814.91,64020.5135,30243.033,,8041.1034,,27796.9729,46.2611,,867.1365,,1190.8257,53014.2157,29441.3521,,9156.53,,
2014-10-02,,,805.42,64247.9967,30251.7194,,7997.4292,,27790.5713,46.0523,,864.2573,,1190.9718,52574.0807,29466.2715,,9156.53,,
2014-10-03,,,813.18,64430.1688,30232.0582,,8007.4863,,27780.4591,46.6128,,872.8895,,1190.3608,52980.7138,29426.8941,,9156.53,,
2014-10-06,,,820.74,64658.6625,30222.8951,,8019.5075,,27768.0228,46.9316,,880.2646,,1190.7685,53646.3346,29482.4352,,9156.53,,
2014-10-07,,,816.92,65040.7357,30188.7156,,8043.4451,,27741.1726,46.6128,,878.4815,,1190.913,53410.5179,29447.5294,,9156.53,,
2014-10-08,,,810.99,64953.8599,30195.9669,,8043.1771,,27738.563,46.9426,,879.5145,,1191.2743,53189.7108,29455.005,,9156.53,,
2014-10-09,,,806.65,64771.7784,30228.9579,,8045.8548,,27737.0748,46.2391,,875.0724,,1192.3568,52898.4232,29476.3901,,9156.53,,
2014-10-10,,,799.38,64572.0648,30224.8795,,7997.9132,,27749.297,45.2939,,862.212,,1192.7691,52174.6415,29406.0421,,9156.53,,
2014-10-13,,,801.11,64579.6547,30224.8697,,8024.7888,,27765.4642,45.9314,,867.2805,,1193.9806,52215.0587,29374.1003,,9156.53,,
2014-10-14,,,799.69,64620.1735,30270.6185,,8049.2366,,27779.3276,45.9314,,865.3154,,1194.8428,52194.757,29393.6023,,9156.53,,
2014-10-15,,,789.03,64343.2463,30285.5052,,7989.9127,,27811.6518,45.4588,,853.629,,1196.7635,51310.7333,29262.9639,,9156.53,,
2014-10-16,,,786.36,64134.3097,30286.0329,,7941.5337,,27810.2553,44.9422,,850.9565,,1197.8369,51132.1153,29281.9706,,9156.53,,
2014-10-17,,,781.91,64460.6873,30277.1646,,7968.5887,,27820.8058,45.0851,,846.7043,,1196.859,51314.864,29323.8399,,9156.53,,
2014-10-20,,,776.25,64688.804,30303.9145,,7956.9841,,27844.608,45.151,,842.7769,,1197.9252,51042.77,29350.5134,,9156.53,,
2014-10-21,,,784.21,64718.4411,30301.7224,,7962.3308,,27856.4939,45.8984,,854.3852,,1199.7447,51417.9774,29353.7184,,9156.53,,
